Order_ID,Warehouse,Destination_City,Distance_KM,Delivery_Time_Hours,Transportation_Cost,Inventory_Level,Demand,Delay
ORD037036,Kolkata,Nagpur,1286,43.51,15146.74,397,111,No
ORD037037,Kolkata,Chennai,2117,48.71,36746.68,1292,782,No
ORD037038,Delhi,Agra,1483,47.50,32823.98,124,76,No
ORD037039,Pune,Bengaluru,630,18.06,12643.35,1340,250,Yes
ORD037040,Chennai,Chandigarh,718,24.67,10259.53,710,122,No
ORD037041,Bengaluru,Chennai,716,19.78,14487.07,1004,319,Yes
ORD037042,Chennai,Chandigarh,256,12.66,5932.56,388,759,No
ORD037043,Kolkata,Indore,760,18.18,18088.91,940,424,No
ORD037044,Delhi,Guwahati,2006,60.31,35578.94,48,595,No
ORD037045,Pune,Ludhiana,624,22.11,8532.69,975,434,Yes
ORD037046,Delhi,Mumbai,897,23.32,20520.81,731,705,Yes
ORD037047,Ahmedabad,Kolkata,2143,46.43,24778.15,1880,672,Yes
ORD037048,Hyderabad,Vadodara,994,35.73,21711.84,159,297,No
ORD037049,Ahmedabad,Coimbatore,2046,47.60,35230.01,661,615,Yes
ORD037050,Hyderabad,Jaipur,319,16.40,5579.88,905,297,No
ORD037051,Ahmedabad,Bhopal,1428,35.24,20760.87,709,652,No
ORD037052,Pune,Raipur,2191,42.72,42750.82,1052,413,No
ORD037053,Delhi,Vadodara,403,13.07,7254.12,1516,87,No
ORD037054,Bengaluru,Nagpur,1563,30.26,32522.51,980,95,No
ORD037055,Bengaluru,Ludhiana,1139,31.00,25198.24,823,467,No
ORD037056,Hyderabad,Bengaluru,2064,38.07,23917.15,1801,65,Yes
ORD037057,Kolkata,Jaipur,569,16.94,7209.21,275,457,No
ORD037058,Delhi,Bhopal,924,21.33,16944.12,1752,368,No
ORD037059,Ahmedabad,Hyderabad,411,16.51,6881.48,1451,438,No
ORD037060,Ahmedabad,Nagpur,927,30.37,20858.61,444,137,No
ORD037061,Pune,Goa,1853,45.06,32606.96,831,775,No
ORD037062,Hyderabad,Ahmedabad,995,22.33,13179.83,745,369,No
ORD037063,Chennai,Hyderabad,1304,32.81,22850.93,658,99,Yes
ORD037064,Bengaluru,Coimbatore,1577,43.26,29252.07,1766,687,No
ORD037065,Kolkata,Guwahati,1667,35.13,34214.18,1577,797,Yes
ORD037066,Hyderabad,Varanasi,1677,47.50,28195.41,780,731,No
ORD037067,Ahmedabad,Hyderabad,669,17.57,11185.05,309,39,No
ORD037068,Hyderabad,Hyderabad,1135,33.29,14090.48,1555,790,No
ORD037069,Bengaluru,Vadodara,736,17.69,11229.65,904,452,No
ORD037070,Ahmedabad,Chandigarh,2134,52.59,27482.79,1699,289,Yes
ORD037071,Chennai,Ahmedabad,1654,39.51,25217.89,1172,755,No
ORD037072,Ahmedabad,Vadodara,889,23.65,19739.35,801,463,No
ORD037073,Ahmedabad,Thiruvananthapuram,1301,27.83,22467.93,322,624,Yes
ORD037074,Mumbai,Pune,942,18.45,13009.18,1567,302,No
ORD037075,Pune,Surat,1121,22.83,13410.40,1214,151,No
ORD037076,Delhi,Mumbai,622,18.22,11839.88,1626,52,No
ORD037077,Mumbai,Goa,1778,37.34,21837.43,897,257,No
ORD037078,Pune,Delhi,78,6.78,1967.50,1341,586,No
ORD037079,Pune,Raipur,2142,57.11,34354.32,451,734,No
ORD037080,Pune,Hyderabad,1608,45.17,27458.97,1334,295,Yes
ORD037081,Kolkata,Goa,656,23.09,15468.48,1319,732,No
ORD037082,Delhi,Ranchi,204,8.42,3545.61,929,750,No
ORD037083,Hyderabad,Goa,1171,23.69,19592.21,1303,536,No
ORD037084,Mumbai,Patna,692,22.91,12255.16,1438,589,No
ORD037085,Pune,Ranchi,686,23.97,15695.86,260,153,No
ORD037086,Delhi,Ludhiana,1608,43.60,23124.23,886,100,Yes
ORD037087,Chennai,Varanasi,2180,62.52,35254.31,873,572,No
ORD037088,Hyderabad,Mumbai,1605,30.18,33946.23,1040,478,Yes
ORD037089,Delhi,Indore,1040,23.63,16880.41,116,190,No
ORD037090,Hyderabad,Ahmedabad,1332,32.39,29530.98,254,157,No
ORD037091,Chennai,Ranchi,917,29.41,17891.51,1485,19,No
ORD037092,Bengaluru,Delhi,1864,40.33,20952.44,124,559,No
ORD037093,Chennai,Kanpur,467,22.84,9015.07,287,391,No
ORD037094,Ahmedabad,Surat,740,21.34,12746.02,1968,762,No
ORD037095,Kolkata,Delhi,104,7.37,2388.32,1325,532,No
ORD037096,Chennai,Raipur,946,21.51,11009.23,639,413,No
ORD037097,Kolkata,Pune,585,18.49,10961.62,114,195,No
ORD037098,Mumbai,Kolkata,246,12.98,4150.33,1152,636,No
ORD037099,Chennai,Hyderabad,1057,39.14,14380.49,981,380,No
ORD037100,Pune,Nashik,1053,24.27,22097.84,741,32,No
ORD037101,Kolkata,Chandigarh,948,30.38,21427.03,1187,100,Yes
ORD037102,Kolkata,Ahmedabad,1157,41.40,16220.65,478,604,No
ORD037103,Mumbai,Kanpur,1286,34.56,19484.64,899,480,No
ORD037104,Delhi,Ahmedabad,1206,30.00,18798.30,742,513,Yes
ORD037105,Kolkata,Surat,832,22.12,15958.51,943,685,No
ORD037106,Kolkata,Raipur,1358,34.71,16499.51,1774,256,No
ORD037107,Ahmedabad,Delhi,2190,60.95,37303.19,1155,43,No
ORD037108,Bengaluru,Thiruvananthapuram,1318,32.98,16793.76,498,354,Yes
ORD037109,Delhi,Lucknow,1307,29.23,20801.56,1810,115,No
ORD037110,Pune,Ahmedabad,141,6.51,3670.17,232,329,No
ORD037111,Delhi,Ludhiana,947,28.15,18425.66,1730,629,No
ORD037112,Mumbai,Hyderabad,1004,32.94,15424.57,746,35,No
ORD037113,Mumbai,Mumbai,982,32.67,15244.73,1900,512,No
ORD037114,Bengaluru,Varanasi,1848,40.94,34030.47,420,19,No
ORD037115,Delhi,Ludhiana,288,15.46,5716.20,1692,722,No
ORD037116,Hyderabad,Kochi,187,9.81,3822.04,513,547,No
ORD037117,Ahmedabad,Coimbatore,520,17.48,6795.79,1166,240,Yes
ORD037118,Delhi,Kanpur,796,20.88,14131.09,1858,272,No
ORD037119,Hyderabad,Visakhapatnam,129,12.42,4471.79,1899,329,No
ORD037120,Kolkata,Thiruvananthapuram,1161,28.80,12746.24,1798,200,No
ORD037121,Ahmedabad,Agra,1227,28.52,15961.94,1107,497,No
ORD037122,Mumbai,Coimbatore,2020,50.47,42373.65,770,259,No
ORD037123,Delhi,Lucknow,404,13.76,7366.15,1302,722,No
ORD037124,Delhi,Ludhiana,1520,35.36,29357.99,455,207,No
ORD037125,Pune,Hyderabad,748,20.37,12364.22,263,109,No
ORD037126,Pune,Visakhapatnam,1291,29.55,20603.77,1215,239,No
ORD037127,Bengaluru,Kochi,1434,40.47,24147.92,745,49,No
ORD037128,Chennai,Varanasi,304,13.87,6848.24,1441,558,No
ORD037129,Bengaluru,Raipur,1160,35.13,14822.00,1691,752,No
ORD037130,Ahmedabad,Surat,2048,39.04,28837.68,1960,547,No
ORD037131,Pune,Mumbai,184,9.67,5506.36,1935,166,No
ORD037132,Delhi,Bhopal,2004,63.28,33692.08,985,736,No
ORD037133,Chennai,Nashik,954,35.79,16880.87,374,168,No
ORD037134,Delhi,Delhi,106,7.97,3549.65,543,689,No
ORD037135,Bengaluru,Ahmedabad,1430,44.76,29253.53,1707,781,No
ORD037136,Bengaluru,Coimbatore,158,9.23,2547.82,1979,222,No
ORD037137,Pune,Nagpur,1692,36.72,36471.16,1951,540,No
ORD037138,Pune,Nashik,1391,35.20,21873.50,554,238,No
ORD037139,Hyderabad,Chennai,467,14.03,10602.51,1876,535,No
ORD037140,Kolkata,Pune,2191,63.18,40960.64,1635,414,No
ORD037141,Hyderabad,Varanasi,419,11.77,8741.69,1433,703,No
ORD037142,Mumbai,Vadodara,1550,45.05,28770.68,995,634,No
ORD037143,Pune,Chandigarh,700,23.62,8750.77,954,492,No
ORD037144,Delhi,Coimbatore,1674,42.28,32975.05,973,96,No
ORD037145,Bengaluru,Kanpur,157,7.12,3265.10,1912,103,No
ORD037146,Delhi,Raipur,82,5.21,2801.72,1588,17,No
ORD037147,Ahmedabad,Bhopal,250,13.69,5820.07,562,399,No
ORD037148,Hyderabad,Visakhapatnam,857,24.23,12235.61,948,171,Yes
ORD037149,Ahmedabad,Pune,795,21.12,12405.38,1925,268,Yes
ORD037150,Mumbai,Coimbatore,1052,23.31,14624.39,1440,160,No
ORD037151,Chennai,Pune,1031,24.24,14481.36,1290,352,No
ORD037152,Chennai,Chennai,1302,25.15,17884.44,1171,42,No
ORD037153,Hyderabad,Chennai,2086,47.24,33187.36,832,742,Yes
ORD037154,Ahmedabad,Hyderabad,629,18.08,8913.29,1140,78,Yes
ORD037155,Ahmedabad,Lucknow,1175,30.58,25629.75,1095,664,No
ORD037156,Chennai,Raipur,1495,32.05,21908.15,1958,422,No
ORD037157,Hyderabad,Visakhapatnam,1582,45.14,19398.21,1386,271,No
ORD037158,Ahmedabad,Chennai,1101,22.47,14337.71,853,746,No
ORD037159,Pune,Varanasi,1292,31.53,17034.91,711,231,No
ORD037160,Chennai,Goa,121,8.60,4401.03,442,539,No
ORD037161,Ahmedabad,Vadodara,488,13.46,7560.29,1379,528,No
ORD037162,Hyderabad,Indore,127,7.55,3538.32,101,556,No
ORD037163,Chennai,Lucknow,917,31.97,16853.40,815,548,No
ORD037164,Bengaluru,Kanpur,1658,39.92,35924.79,1343,292,No
ORD037165,Ahmedabad,Agra,1534,34.63,16631.59,1815,739,No
ORD037166,Kolkata,Raipur,1161,21.77,18901.02,394,341,No
ORD037167,Delhi,Thiruvananthapuram,35,5.11,1873.74,1163,594,No
ORD037168,Mumbai,Pune,1514,42.02,24161.11,1224,286,No
ORD037169,Chennai,Delhi,1067,34.98,19162.88,1545,334,No
ORD037170,Bengaluru,Lucknow,566,14.54,7703.62,638,510,No
ORD037171,Chennai,Nashik,388,14.21,8463.40,315,150,No
ORD037172,Kolkata,Vadodara,1850,34.91,40169.96,1711,562,No
ORD037173,Bengaluru,Thiruvananthapuram,388,17.01,7254.28,36,183,No
ORD037174,Chennai,Lucknow,2148,39.44,40520.39,1676,523,No
ORD037175,Chennai,Raipur,1313,29.16,21897.67,614,313,No
ORD037176,Kolkata,Chandigarh,1361,26.29,23163.76,800,589,Yes
ORD037177,Bengaluru,Bengaluru,2049,48.97,23142.86,1957,690,No
ORD037178,Pune,Lucknow,471,12.77,8339.20,847,312,No
ORD037179,Hyderabad,Chennai,1383,26.19,19970.87,1995,510,No
ORD037180,Delhi,Nashik,250,11.46,5192.28,436,396,No
ORD037181,Kolkata,Pune,982,22.68,12226.21,1498,590,No
ORD037182,Delhi,Bengaluru,48,6.47,1763.24,1876,161,Yes
ORD037183,Mumbai,Varanasi,775,23.56,10621.84,1197,325,No
ORD037184,Hyderabad,Bengaluru,2045,66.27,46491.39,1635,505,Yes
ORD037185,Bengaluru,Chennai,597,15.60,8351.19,1651,258,No
ORD037186,Pune,Vadodara,64,6.37,2155.49,333,363,No
ORD037187,Kolkata,Hyderabad,781,17.18,9991.08,1976,283,No
ORD037188,Chennai,Nagpur,702,27.34,16225.87,920,746,No
ORD037189,Kolkata,Nagpur,633,20.07,12429.36,899,613,No
ORD037190,Kolkata,Ludhiana,827,24.61,19660.24,935,633,No
ORD037191,Ahmedabad,Nashik,1063,39.24,14283.60,1947,640,No
ORD037192,Ahmedabad,Varanasi,518,20.68,11603.85,508,567,No
ORD037193,Mumbai,Patna,514,16.71,11149.79,1741,389,No
ORD037194,Mumbai,Coimbatore,1475,31.15,30364.50,547,187,No
ORD037195,Delhi,Bengaluru,1434,36.71,26519.56,334,625,No
ORD037196,Ahmedabad,Ludhiana,1673,38.72,22966.48,983,252,Yes
ORD037197,Ahmedabad,Patna,1098,33.85,20894.38,983,754,No
ORD037198,Pune,Raipur,73,6.12,1306.85,1620,434,Yes
ORD037199,Chennai,Bhopal,222,13.18,4676.97,509,528,Yes
ORD037200,Chennai,Nashik,2112,54.82,32853.10,1143,127,No
ORD037201,Bengaluru,Thiruvananthapuram,499,17.63,6962.47,1943,158,Yes
ORD037202,Delhi,Nagpur,2091,56.33,41390.78,1276,223,No
ORD037203,Delhi,Agra,1833,36.05,22524.31,1696,609,No
ORD037204,Chennai,Kochi,1459,33.88,26676.41,285,28,No
ORD037205,Ahmedabad,Kochi,155,12.57,4512.90,1426,477,No
ORD037206,Pune,Varanasi,670,21.80,9931.44,599,426,No
ORD037207,Bengaluru,Patna,487,18.47,10863.81,380,453,Yes
ORD037208,Pune,Kolkata,1353,35.97,27513.43,483,86,No
ORD037209,Chennai,Bhopal,579,15.05,9955.62,597,188,No
ORD037210,Kolkata,Mumbai,1346,36.82,17505.79,1397,785,No
ORD037211,Pune,Lucknow,349,13.03,5598.67,1464,409,No
ORD037212,Bengaluru,Ranchi,450,13.25,6415.95,1453,258,No
ORD037213,Chennai,Nashik,2104,57.00,28588.73,637,114,No
ORD037214,Chennai,Goa,576,19.53,13572.89,1337,62,No
ORD037215,Delhi,Kochi,1735,47.11,33470.17,1532,770,No
ORD037216,Hyderabad,Lucknow,854,22.51,10619.71,1882,108,No
ORD037217,Bengaluru,Agra,1324,27.93,15936.30,495,741,No
ORD037218,Delhi,Ranchi,1456,39.40,16625.95,1070,184,No
ORD037219,Pune,Bhopal,788,23.78,18380.26,812,246,No
ORD037220,Bengaluru,Ahmedabad,1200,26.14,15530.59,1896,82,No
ORD037221,Delhi,Chennai,1849,41.77,40878.17,1697,702,No
ORD037222,Delhi,Ahmedabad,1589,40.23,22009.47,1532,723,No
ORD037223,Delhi,Chandigarh,2072,59.20,24454.49,1582,111,No
ORD037224,Delhi,Varanasi,979,29.46,17948.44,1767,557,Yes
ORD037225,Mumbai,Ahmedabad,1167,29.95,15469.09,337,384,No
ORD037226,Chennai,Bhopal,123,10.93,3531.17,1529,196,Yes
ORD037227,Hyderabad,Bhopal,1588,50.63,21170.34,811,639,No
ORD037228,Ahmedabad,Raipur,180,9.12,3540.42,585,319,Yes
ORD037229,Pune,Bhopal,709,17.59,9159.35,1536,491,No
ORD037230,Bengaluru,Kolkata,1431,31.96,31051.55,1028,126,No
ORD037231,Kolkata,Vadodara,819,19.48,15047.04,326,229,No
ORD037232,Bengaluru,Varanasi,832,24.77,15610.13,1513,483,No
ORD037233,Bengaluru,Surat,1745,47.92,26852.70,823,440,No
ORD037234,Pune,Bhopal,325,11.83,8242.74,1244,602,No
ORD037235,Ahmedabad,Pune,1086,34.08,16982.54,892,353,No
ORD037236,Delhi,Ludhiana,2005,41.27,38401.35,329,241,No
ORD037237,Chennai,Nagpur,1354,32.25,19082.90,933,613,No
ORD037238,Pune,Chennai,35,7.60,1585.71,1509,789,No
ORD037239,Bengaluru,Patna,2138,43.11,28155.37,960,577,No
ORD037240,Hyderabad,Ludhiana,734,16.93,11079.83,1379,230,No
ORD037241,Kolkata,Nashik,1497,49.97,33512.75,185,138,No
ORD037242,Bengaluru,Indore,396,16.24,9176.24,1705,369,No
ORD037243,Mumbai,Hyderabad,1642,51.65,23021.39,127,445,Yes
ORD037244,Chennai,Nashik,1054,22.62,18070.07,1796,644,No
ORD037245,Hyderabad,Chandigarh,705,24.44,11191.87,61,331,No
ORD037246,Hyderabad,Goa,529,20.03,8819.59,1249,370,No
ORD037247,Mumbai,Kolkata,1183,37.90,23554.05,364,732,No
ORD037248,Pune,Raipur,132,13.41,3221.68,1380,580,No
ORD037249,Pune,Ranchi,1433,44.77,16907.91,1448,31,Yes
ORD037250,Kolkata,Jaipur,985,30.80,12933.91,623,623,No
ORD037251,Chennai,Delhi,259,14.31,6271.23,349,711,No
ORD037252,Delhi,Goa,1982,57.73,28467.29,953,435,Yes
ORD037253,Delhi,Chennai,345,12.09,5819.36,1922,633,No
ORD037254,Bengaluru,Patna,2006,61.82,36073.84,471,267,No
ORD037255,Pune,Goa,1839,39.85,26900.21,502,178,No
ORD037256,Bengaluru,Bhopal,1694,38.56,23024.12,681,34,No
ORD037257,Kolkata,Goa,848,30.26,14491.55,1640,322,No
ORD037258,Kolkata,Nagpur,343,11.29,8421.59,426,685,Yes
ORD037259,Pune,Bengaluru,1652,34.87,21527.05,676,557,No
ORD037260,Kolkata,Indore,453,18.02,9351.32,1342,121,No
ORD037261,Ahmedabad,Nashik,1870,36.40,34846.59,1575,182,No
ORD037262,Ahmedabad,Thiruvananthapuram,1069,24.44,18490.05,1167,579,No
ORD037263,Kolkata,Agra,299,14.08,4804.97,447,23,No
ORD037264,Mumbai,Nashik,165,7.16,2728.23,1626,311,No
ORD037265,Delhi,Chennai,271,14.11,6603.83,465,298,No
ORD037266,Mumbai,Guwahati,2087,52.04,45800.40,1970,146,No
ORD037267,Delhi,Raipur,1695,41.61,23461.46,128,708,No
ORD037268,Bengaluru,Patna,455,14.22,8362.65,1709,208,No
ORD037269,Bengaluru,Coimbatore,1875,45.74,37200.83,1149,427,Yes
ORD037270,Kolkata,Delhi,1414,43.18,22083.30,1425,741,No
ORD037271,Pune,Surat,769,16.84,10898.60,107,26,No
ORD037272,Mumbai,Patna,1622,54.36,36882.04,431,482,No
ORD037273,Kolkata,Delhi,1171,30.61,12644.52,111,227,Yes
ORD037274,Ahmedabad,Coimbatore,2043,39.39,32951.89,1835,307,No
ORD037275,Hyderabad,Nashik,1221,23.13,25909.78,1212,173,No
ORD037276,Chennai,Chennai,269,15.97,5449.61,1220,63,No
ORD037277,Delhi,Bengaluru,1699,34.87,35448.63,1723,572,No
ORD037278,Mumbai,Agra,1834,59.15,37666.18,1088,498,Yes
ORD037279,Kolkata,Kochi,1852,42.54,35758.39,1210,798,No
ORD037280,Mumbai,Goa,1871,50.19,32906.12,1207,323,No
ORD037281,Mumbai,Nagpur,1963,42.95,32126.12,107,290,Yes
ORD037282,Pune,Raipur,2177,66.33,40864.49,334,300,No
ORD037283,Hyderabad,Chennai,1903,36.59,38318.62,1236,585,No
ORD037284,Ahmedabad,Bengaluru,336,18.10,8179.27,301,36,No
ORD037285,Chennai,Ahmedabad,562,19.28,8758.46,1598,458,No
ORD037286,Bengaluru,Pune,528,17.77,12499.44,1891,251,No
ORD037287,Bengaluru,Pune,713,15.95,15093.47,1342,87,No
ORD037288,Mumbai,Bengaluru,297,13.50,7312.58,1872,44,Yes
ORD037289,Kolkata,Hyderabad,127,7.21,3253.41,1189,609,Yes
ORD037290,Mumbai,Nagpur,1844,51.38,33892.75,647,600,Yes
ORD037291,Hyderabad,Mumbai,1547,34.17,20923.67,1919,81,No
ORD037292,Ahmedabad,Surat,1984,51.09,44740.25,475,656,Yes
ORD037293,Ahmedabad,Ahmedabad,2004,63.78,31704.81,1711,415,No
ORD037294,Ahmedabad,Mumbai,436,13.02,10616.82,565,443,No
ORD037295,Chennai,Vadodara,1111,22.51,15462.92,1188,41,No
ORD037296,Ahmedabad,Kolkata,1112,25.10,21289.25,1370,39,Yes
ORD037297,Ahmedabad,Raipur,996,33.51,15162.44,1992,708,No
ORD037298,Bengaluru,Jaipur,1508,32.00,34206.89,85,700,No
ORD037299,Hyderabad,Nashik,1795,42.07,28278.59,1014,531,No
ORD037300,Delhi,Visakhapatnam,542,21.61,11145.13,502,759,No
ORD037301,Kolkata,Pune,1563,34.38,26509.73,1166,99,No
ORD037302,Mumbai,Nashik,1785,41.65,25973.33,1431,278,No
ORD037303,Delhi,Chandigarh,758,22.51,11535.65,461,786,No
ORD037304,Kolkata,Guwahati,211,16.62,6433.35,194,232,No
ORD037305,Hyderabad,Lucknow,870,26.42,15011.07,1462,62,No
ORD037306,Hyderabad,Pune,1991,48.72,29877.66,1094,500,Yes
ORD037307,Bengaluru,Ludhiana,1324,39.90,27180.43,1547,420,No
ORD037308,Bengaluru,Thiruvananthapuram,964,25.46,18724.68,1880,440,No
ORD037309,Delhi,Kanpur,364,12.19,8086.72,1243,319,No
ORD037310,Kolkata,Jaipur,1043,29.47,12759.14,314,532,No
ORD037311,Ahmedabad,Indore,481,14.64,10643.06,1982,498,Yes
ORD037312,Kolkata,Kochi,2196,68.93,44935.92,547,86,No
ORD037313,Chennai,Visakhapatnam,850,24.34,18832.61,518,627,No
ORD037314,Hyderabad,Mumbai,632,19.23,13192.94,1090,14,No
ORD037315,Chennai,Jaipur,2200,50.19,24190.48,843,221,No
ORD037316,Kolkata,Nashik,138,9.00,3474.92,636,552,No
ORD037317,Chennai,Ahmedabad,483,13.75,11186.34,580,352,No
ORD037318,Kolkata,Vadodara,593,17.24,14850.99,1987,699,No
ORD037319,Chennai,Visakhapatnam,2167,48.73,23345.01,1178,228,No
ORD037320,Pune,Varanasi,1883,45.84,28365.11,413,70,Yes
ORD037321,Pune,Chandigarh,2162,62.64,40656.06,518,154,No
ORD037322,Mumbai,Agra,980,27.28,15470.86,1475,465,No
ORD037323,Chennai,Mumbai,37,6.33,1171.17,1357,751,No
ORD037324,Pune,Raipur,2020,37.79,29039.30,1673,599,No
ORD037325,Kolkata,Guwahati,899,23.29,18420.61,132,524,No
ORD037326,Bengaluru,Kanpur,1380,32.25,18165.31,389,652,Yes
ORD037327,Hyderabad,Pune,709,27.26,9737.97,1263,602,No
ORD037328,Chennai,Delhi,2177,67.21,24227.78,393,142,No
ORD037329,Mumbai,Visakhapatnam,79,11.10,1766.93,294,120,No
ORD037330,Delhi,Ranchi,73,11.46,1938.13,697,118,No
ORD037331,Hyderabad,Thiruvananthapuram,694,21.54,8625.30,1171,67,No
ORD037332,Mumbai,Varanasi,65,12.35,2726.77,1620,202,No
ORD037333,Mumbai,Varanasi,1087,23.59,19312.54,705,130,No
ORD037334,Mumbai,Thiruvananthapuram,137,12.74,3282.19,1932,399,No
ORD037335,Pune,Ludhiana,167,12.80,3913.86,1579,536,No
ORD037336,Delhi,Coimbatore,239,9.53,5422.99,779,548,No
ORD037337,Pune,Bhopal,957,30.21,12989.48,493,258,No
ORD037338,Ahmedabad,Pune,712,21.58,13446.75,1915,96,No
ORD037339,Pune,Kanpur,1506,33.25,32099.39,578,392,No
ORD037340,Pune,Goa,643,27.38,12552.99,1704,783,No
ORD037341,Bengaluru,Ludhiana,1055,22.07,17094.09,1231,200,No
ORD037342,Pune,Jaipur,619,20.14,10294.08,1030,393,No
ORD037343,Bengaluru,Mumbai,1669,53.56,31366.15,518,457,No
ORD037344,Chennai,Ahmedabad,2155,53.66,28715.24,1501,529,No
ORD037345,Ahmedabad,Chandigarh,113,8.55,2196.39,1434,334,No
ORD037346,Bengaluru,Mumbai,821,24.27,17452.96,794,55,No
ORD037347,Ahmedabad,Nagpur,125,8.71,3513.13,1683,669,No
ORD037348,Chennai,Patna,1880,56.45,24719.65,109,517,No
ORD037349,Hyderabad,Pune,1855,57.39,36939.99,1413,106,No
ORD037350,Chennai,Ludhiana,1526,46.84,21940.77,1250,266,No
ORD037351,Ahmedabad,Chennai,1940,34.58,34015.16,494,435,Yes
ORD037352,Delhi,Raipur,1654,41.70,21120.99,27,687,No
ORD037353,Mumbai,Pune,1587,29.92,32761.62,1570,540,No
ORD037354,Mumbai,Varanasi,1593,32.36,26573.96,1768,764,Yes
ORD037355,Ahmedabad,Kanpur,384,19.78,8395.58,181,113,No
ORD037356,Kolkata,Bhopal,1689,38.57,22573.72,56,715,No
ORD037357,Kolkata,Visakhapatnam,1262,34.96,16849.45,1619,113,No
ORD037358,Bengaluru,Vadodara,132,10.36,3646.65,1415,75,No
ORD037359,Mumbai,Vadodara,1443,41.24,32061.87,66,246,No
ORD037360,Ahmedabad,Surat,2179,45.33,49496.95,86,795,No
ORD037361,Kolkata,Agra,2093,41.85,37199.61,1832,51,Yes
ORD037362,Hyderabad,Pune,2060,47.13,36784.75,430,217,Yes
ORD037363,Mumbai,Agra,1131,25.55,18783.63,656,317,No
ORD037364,Hyderabad,Lucknow,1573,40.73,18128.96,1996,265,No
ORD037365,Ahmedabad,Goa,2138,57.08,29179.78,1109,438,No
ORD037366,Hyderabad,Nashik,1703,34.02,29229.58,168,145,No
ORD037367,Hyderabad,Pune,1170,30.15,13453.21,784,445,No
ORD037368,Hyderabad,Hyderabad,1950,57.45,38531.52,496,214,No
ORD037369,Chennai,Indore,1722,36.67,20322.15,1532,69,No
ORD037370,Kolkata,Vadodara,1823,40.17,23601.02,1154,781,No
ORD037371,Delhi,Lucknow,2199,51.92,31749.73,1510,655,No
ORD037372,Chennai,Goa,1801,33.26,27175.09,1969,321,No
ORD037373,Bengaluru,Goa,702,25.08,14424.33,394,389,No
ORD037374,Mumbai,Kochi,602,14.26,13933.88,818,272,No
ORD037375,Bengaluru,Agra,2086,54.41,27665.49,1816,451,Yes
ORD037376,Delhi,Pune,413,12.02,9343.01,1606,585,No
ORD037377,Pune,Ludhiana,617,18.37,14009.74,193,679,No
ORD037378,Ahmedabad,Lucknow,1444,36.50,20270.79,1842,268,No
ORD037379,Hyderabad,Mumbai,1397,40.93,19733.35,1035,410,No
ORD037380,Hyderabad,Ludhiana,1494,35.22,28973.84,198,606,No
ORD037381,Delhi,Agra,156,8.29,3399.69,974,655,No
ORD037382,Kolkata,Guwahati,1056,33.08,14787.24,1993,96,No
ORD037383,Hyderabad,Kochi,1291,30.29,20796.89,1605,634,No
ORD037384,Kolkata,Delhi,384,12.12,8095.21,526,37,No
ORD037385,Delhi,Ranchi,1539,37.79,23803.23,708,20,No
ORD037386,Hyderabad,Pune,2159,49.99,42311.96,805,737,No
ORD037387,Pune,Guwahati,1531,35.76,21469.86,62,147,Yes
ORD037388,Hyderabad,Patna,2117,62.41,44968.92,57,34,Yes
ORD037389,Bengaluru,Lucknow,1737,53.14,34216.24,1521,224,No
ORD037390,Delhi,Chandigarh,756,23.93,16162.31,263,125,No
ORD037391,Bengaluru,Bengaluru,402,10.60,5806.78,1931,201,No
ORD037392,Ahmedabad,Indore,819,20.90,11774.00,1268,55,No
ORD037393,Mumbai,Indore,1656,39.47,27072.13,1558,559,No
ORD037394,Hyderabad,Nashik,1926,43.68,25347.85,1943,773,No
ORD037395,Ahmedabad,Guwahati,1148,24.70,24481.08,908,508,Yes
ORD037396,Bengaluru,Kolkata,166,8.77,4410.09,804,674,No
ORD037397,Hyderabad,Agra,613,17.34,9554.46,1342,119,No
ORD037398,Ahmedabad,Lucknow,1470,36.83,29266.88,1582,283,No
ORD037399,Hyderabad,Vadodara,343,16.91,5807.75,771,320,No
ORD037400,Ahmedabad,Varanasi,309,16.52,7112.95,1135,319,No
ORD037401,Bengaluru,Bhopal,700,20.48,15549.30,1012,653,No
ORD037402,Mumbai,Lucknow,135,12.88,4331.24,1328,27,No
ORD037403,Hyderabad,Chandigarh,622,20.61,14111.79,648,579,No
ORD037404,Hyderabad,Guwahati,888,31.11,16333.36,1705,327,Yes
ORD037405,Chennai,Bhopal,1257,30.89,19833.55,897,339,Yes
ORD037406,Mumbai,Indore,1201,38.42,15926.80,58,686,No
ORD037407,Chennai,Kolkata,1724,55.18,33078.29,1693,667,No
ORD037408,Mumbai,Agra,589,20.02,11363.28,935,389,No
ORD037409,Ahmedabad,Visakhapatnam,1985,45.83,29012.89,681,607,No
ORD037410,Hyderabad,Ludhiana,2192,65.21,46178.63,982,739,Yes
ORD037411,Delhi,Bengaluru,1355,39.15,15018.04,1288,118,No
ORD037412,Kolkata,Indore,1199,26.23,19419.72,376,345,No
ORD037413,Ahmedabad,Ranchi,219,13.67,4049.14,330,146,Yes
ORD037414,Bengaluru,Bengaluru,1199,35.30,26324.67,1696,481,No
ORD037415,Delhi,Bhopal,452,11.53,6881.26,463,643,No
ORD037416,Bengaluru,Chandigarh,160,7.35,4360.59,986,337,No
ORD037417,Mumbai,Varanasi,1043,34.76,18125.10,294,727,No
ORD037418,Mumbai,Raipur,1295,27.96,27551.89,418,789,No
ORD037419,Chennai,Ranchi,800,22.46,9619.30,400,243,No
